1504265831.744972,-1.205881,2.371155,0.000000
1504265832.351217,-1.809769,2.923225,0.000000
1504265832.957229,-1.342479,2.631400,0.000000
1504265833.563388,-1.396089,2.875224,0.000000
1504265834.170953,-1.522401,1.988887,0.000000
1504265834.777089,-1.664329,2.544331,0.000000
1504265835.383240,-1.316441,2.497737,0.000000
1504265835.989370,-1.644784,2.810581,0.000000
1504265836.598879,-1.451978,2.606039,0.000000
1504265837.208242,-2.523129,2.388122,0.000000
1504265837.817554,-1.510540,1.905316,0.000000
1504265838.427052,-1.469676,3.417287,0.000000
1504265839.036430,-1.509136,3.359704,0.000000
1504265839.645988,-1.508452,2.853196,0.000000
1504265840.255472,-1.669242,3.462241,0.000000
1504265840.864873,-1.633218,2.700167,0.000000
1504265841.474356,-1.493068,2.466100,0.000000
1504265842.083807,-1.558790,2.858614,0.000000
1504265842.693338,-1.386329,2.719048,0.000000
1504265843.302776,-1.152366,3.445385,0.000000
1504265843.912193,-1.658468,2.678619,0.000000
1504265844.521775,-1.511129,2.902808,0.000000
1504265845.131298,-1.466059,1.735136,0.000000
1504265845.740826,-1.748833,1.885508,0.000000
1504265846.350206,-1.571853,3.500820,0.000000
1504265846.959723,-1.366545,2.449471,0.000000
1504265847.569073,-1.699857,1.919271,0.000000
1504265848.178535,-1.633962,2.410478,0.000000
1504265848.788053,-1.679869,2.499752,0.000000
1504265849.397624,-1.553973,3.354816,0.000000
1504265850.007186,-1.302375,2.958536,0.000000
1504265850.616668,-2.385681,2.646362,0.000000
1504265851.226150,-1.404108,2.768513,0.000000
1504265851.840533,-1.704771,2.887909,0.000000
1504265852.449952,-2.054191,2.807917,0.000000
1504265853.059484,-1.572086,2.684033,0.000000
1504265853.668972,-1.574956,2.770481,0.000000
1504265854.278561,-1.359556,2.623652,0.000000
1504265854.888142,-1.333106,2.558006,0.000000
1504265855.497631,-1.590821,2.737442,0.000000
1504265856.107216,-1.708120,1.843730,0.000000
1504265856.716640,-1.555597,2.443001,0.000000
1504265857.326225,-1.582516,1.744874,0.000000
1504265857.936154,-1.529859,3.211272,0.000000
1504265858.542383,-1.603164,3.330043,0.000000
1504265859.148529,-1.584867,2.664837,0.000000
1504265859.754698,-1.363110,3.191026,0.000000
1504265860.360764,-1.342083,1.780437,0.000000
1504265860.966886,-1.593861,2.738861,0.000000
1504265861.576290,-1.483185,2.722161,0.000000
1504265862.185783,-1.588704,2.634852,0.000000
1504265862.800648,-1.639885,3.431677,0.000000
1504265863.410064,-1.023416,3.167212,0.000000
1504265864.019619,-1.457172,3.378964,0.000000
1504265864.629211,-1.541496,2.524200,0.000000
1504265865.238801,-1.594174,1.757728,0.000000
1504265865.848207,-1.632048,2.711733,0.000000
1504265866.457750,-1.486281,1.759072,0.000000
1504265867.067291,-1.800266,3.465690,0.000000
1504265867.676793,-1.531861,2.644100,0.000000
1504265868.286333,-1.764027,2.809556,0.000000
1504265868.892546,-1.494005,3.437884,0.000000
1504265869.498729,-1.670905,2.575339,0.000000
1504265870.110694,-1.415730,2.484732,0.000000
1504265870.716836,-1.560752,2.687862,0.000000
1504265871.326345,-0.978250,2.677446,0.000000
1504265871.935860,-2.456111,2.633617,0.000000
1504265872.545436,-1.617997,3.019445,0.000000
1504265873.154848,-2.587194,3.023307,0.000000
1504265873.764406,-1.851057,2.831689,0.000000
1504265874.373987,-2.377688,3.438535,0.000000
1504265874.983465,-1.232671,2.818453,0.000000
1504265875.593149,-1.474546,2.676707,0.000000
1504265876.202550,-1.369085,2.848599,0.000000
1504265876.812087,-1.602510,3.015890,0.000000
1504265877.421684,-1.308114,2.821515,0.000000
1504265878.031070,-1.431604,3.410240,0.000000
1504265878.640586,-1.019389,1.767128,0.000000
1504265879.250074,-1.384123,3.407706,0.000000
1504265879.859631,-1.369346,2.903980,0.000000
1504265880.469184,-2.312549,2.610264,0.000000
1504265881.082496,-1.141254,2.011061,0.000000
1504265881.692095,-1.563461,2.597272,0.000000
1504265882.301611,-0.980329,2.696770,0.000000
1504265882.911230,-1.496933,2.885889,0.000000
1504265883.520968,-1.437971,3.274535,0.000000
1504265884.130582,-1.431028,2.538616,0.000000
1504265884.740202,-1.667341,2.928876,0.000000
1504265885.349605,-1.645980,1.769467,0.000000
1504265885.959014,-1.372141,3.438882,0.000000
1504265886.568628,-1.709254,2.762815,0.000000
1504265887.177994,-1.414544,3.352532,0.000000
1504265887.787531,-1.580316,3.448368,0.000000
1504265888.397026,-1.683396,2.851679,0.000000
1504265889.006600,-1.544553,3.254484,0.000000
1504265889.616194,-1.536149,2.705934,0.000000
1504265890.225771,-2.351806,2.882388,0.000000
1504265890.835367,-1.191306,3.466236,0.000000
1504265891.445010,-1.551708,2.886501,0.000000
1504265892.058591,-1.670487,2.876229,0.000000
1504265892.668199,-1.951730,2.697657,0.000000
1504265893.277766,-1.379101,2.882030,0.000000
1504265893.887359,-1.524840,3.159825,0.000000
1504265894.497022,-1.466866,2.660217,0.000000
1504265895.106584,-1.303360,1.975841,0.000000
1504265895.716195,-1.670256,2.539804,0.000000
1504265896.325821,-1.601264,2.823343,0.000000
1504265896.935421,-1.453748,1.861469,0.000000
1504265897.545026,-1.425202,2.593129,0.000000
1504265898.154633,-1.442135,2.733939,0.000000
1504265898.764272,-1.374682,2.736530,0.000000
1504265899.373904,-1.325364,2.678792,0.000000
1504265899.983504,-1.604741,2.881142,0.000000
1504265900.593122,-1.671802,3.358642,0.000000
1504265901.202734,-1.452044,2.837091,0.000000
1504265901.812441,-1.112142,2.781273,0.000000
1504265902.422064,-1.522662,2.624481,0.000000
1504265903.031597,-1.527833,2.838228,0.000000
1504265903.640946,-1.863070,1.767146,0.000000
1504265904.250536,-1.873501,2.742930,0.000000
1504265904.864960,-1.336959,2.811216,0.000000
1504265905.474450,-1.336308,2.823497,0.000000
1504265906.083958,-0.998020,2.926826,0.000000
1504265906.693347,-1.456535,2.546097,0.000000
1504265907.302891,-0.966822,2.560766,0.000000
1504265907.912279,-0.965432,1.876720,0.000000
1504265908.521847,-1.257912,1.893823,0.000000
1504265909.131451,-1.451958,2.904850,0.000000
1504265909.741037,-1.591539,2.775720,0.000000
1504265910.350646,-1.180385,2.457428,0.000000
1504265910.960221,-1.672698,2.729061,0.000000
1504265911.569866,-1.548958,2.721471,0.000000
1504265912.179488,-1.119110,2.703072,0.000000
1504265912.789089,-1.402582,2.475667,0.000000
1504265913.398622,-1.507798,2.785448,0.000000
1504265914.008223,-1.524719,3.473176,0.000000
1504265914.617836,-1.496986,2.845119,0.000000
1504265915.227425,-1.838285,2.860251,0.000000
1504265915.840827,-1.520034,3.462492,0.000000
1504265916.450435,-1.359354,2.828340,0.000000
1504265917.060027,-2.525516,1.764853,0.000000
1504265917.669610,-1.604642,2.856529,0.000000
1504265918.278989,-1.500835,2.620253,0.000000
1504265918.888300,-1.481712,2.773887,0.000000
1504265919.497844,-1.605916,2.463749,0.000000
1504265920.107436,-1.323032,3.056426,0.000000
1504265920.717026,-1.006100,2.720070,0.000000
